Total_Spending,Total_Purchase_Num,Discount_Dependency,Income,Age,Education,Marital_Merged_Couples,Marital_Merged_Single_Household,Total_Household_Size,Campaign_Response_Rate,Complain,Loyalty_Months,Recency,NumWebVisitsMonth
0.8406754545741075,1.5679508096835832,-0.890848927006442,1.1864495699384965,0.07158551578745462,-0.47134036855870304,1,0,0.4678679179417493,0.6004288719314739,0,-0.866122339275619,-0.4462487547552544,-1.7921288850916195
0.4644126537981224,0.31795455297608105,-0.988298476063396,1.2722652806314194,-0.5233214541337448,-0.47134036855870304,1,0,-0.6393148194157063,1.7123575496785213,0,1.4914554804953617,0.8320426786471697,-0.5408325585900253
-0.9573945668332551,-0.9320417037314211,2.5198852899869366,-1.394517948367364,1.1764127456411106,1.5261910491552244,1,0,1.575050655299205,-0.5114998058155729,0,1.196758253023989,-0.3771519205172855,-0.1237337830894939
1.696423594392056,-0.09871086592641971,-0.4036011817216739,0.8044449115330821,1.3463861656185963,-0.47134036855870304,0,1,-1.746497556773162,0.6004288719314739,0,1.4914554804953617,-0.6189908403501766,0.710463767911569
0.47939657064318375,1.429062336716083,-0.36123181256647663,0.8051980938540293,-0.5233214541337448,1.5261910491552244,1,0,0.4678679179417493,-0.5114998058155729,0,-1.6028654079540505,-0.2735066691603322,-0.1237337830894939
-0.0866625101702452,0.5957314989110816,-0.6902175024774198,1.2694879208229266,0.1565722257761974,-0.47134036855870304,0,1,0.4678679179417493,-0.5114998058155729,0,-1.4555167942183642,-0.5498940061122077,0.29336499241103753
-0.5844615253561725,-0.3764878118614202,0.9606925050756782,-0.46937468876889105,-1.2882018440324297,0.5274253402982606,1,0,0.4678679179417493,1.7123575496785213,0,0.4600151843455576,0.7629458444092009,0.29336499241103753
-0.7010031008177607,-0.5153762848289204,-0.078769351531828,-0.10346930247372339,0.4965190657311685,-0.47134036855870304,0,1,-0.6393148194157063,-0.5114998058155729,0,-0.5714251118042464,1.0393331813610764,-0.1237337830894939
-0.6560513502825767,-0.5153762848289204,-0.7284330119115192,-0.2724645857362542,1.1764127456411106,0.5274253402982606,0,1,-0.6393148194157063,-0.5114998058155729,0,-1.4555167942183642,0.24471958762443435,0.710463767911569
0.03320882459024564,0.7346199718785817,-0.7284330119115192,-0.29374198630301296,0.666492485708654,-0.47134036855870304,0,1,-1.746497556773162,-0.5114998058155729,0,-0.5714251118042464,-0.10076458356541003,0.29336499241103753
1.5782171392810165,1.429062336716083,-1.123880457360027,1.3366623690724062,-0.18337461417877368,0.5274253402982606,1,0,-0.6393148194157063,-0.5114998058155729,0,1.3441068667596754,1.2466236840749831,-1.3750301095910882
-0.626083516592454,-0.3764878118614202,2.714784388100844,-0.2355115781147816,0.5815057757199112,0.5274253402982606,1,0,1.575050655299205,1.7123575496785213,0,1.196758253023989,1.1084300155990452,1.1275625434121004
-0.9424106499881937,-1.0709301766989214,-0.2087020836077661,-0.3352140878501688,-0.8632682940887159,0.5274253402982606,1,0,0.4678679179417493,-0.5114998058155729,0,-0.7187737255399327,1.073881598480061,-0.1237337830894939
0.9289140759950244,1.984616228586084,-0.29532390499172556,0.7186762747352182,-0.438334744145002,-0.47134036855870304,1,0,0.4678679179417493,-0.5114998058155729,0,1.638804094231048,0.48655850745732543,0.29336499241103753
0.5926083868058696,0.1790660800085808,-0.12517389870180642,0.30263719020200175,1.6863330055735672,1.5261910491552244,1,0,0.4678679179417493,0.6004288719314739,0,1.0494096392883028,0.48655850745732543,1.1275625434121004
1.8645764389866337,0.1790660800085808,-0.9604557477614091,1.2423262833737678,1.9412931355397955,-0.47134036855870304,1,0,-0.6393148194157063,1.7123575496785213,0,-1.1608195667469916,-1.206313931372912,-1.7921288850916195
1.276873922730338,0.873508444846082,-1.0703612542166199,0.6421341213689578,-0.7782815840999731,-0.47134036855870304,1,0,-0.6393148194157063,-0.5114998058155729,0,1.0494096392883028,1.730301523740765,-0.9579313340905568
-0.9973516784200853,-1.348707122633922,0.5708943088478632,-1.1873928101068807,-0.18337461417877368,-0.47134036855870304,0,1,-0.6393148194157063,-0.5114998058155729,0,-1.4555167942183642,-1.1026686800159586,0.710463767911569
-0.9807028819255728,-1.2098186496664216,0.08364656356309487,-1.3527163295547937,-1.543161973998658,-0.47134036855870304,0,1,-0.6393148194157063,-0.5114998058155729,0,0.9020610255526165,0.7629458444092009,0.710463767911569
-0.5095419411308657,-0.23759933889391996,1.2796183019893441,-0.37240246494693746,-0.09838790419003092,-0.47134036855870304,0,1,0.4678679179417493,-0.5114998058155729,0,0.6073637980812439,-0.03166774932744115,1.5446613189126317
2.074351274817493,0.5957314989110816,-1.3780966722912102,1.489934971385164,-0.5233214541337448,-0.47134036855870304,0,1,-1.746497556773162,3.936214905172616,0,-0.4240764980685601,1.004784764242092,-1.7921288850916195
1.6348230473623593,1.429062336716083,-1.123880457360027,0.7769066829234497,-1.8831088139536292,1.5261910491552244,1,0,-0.6393148194157063,-0.5114998058155729,0,-0.4240764980685601,0.24471958762443435,-1.3750301095910882
-0.810885157681544,-0.793153230763921,-0.5428148232316077,-0.7673995183886912,-1.203215134043687,0.5274253402982606,1,0,-0.6393148194157063,-0.5114998058155729,0,-1.4555167942183642,-1.2408623484918964,0.29336499241103753
-0.8658261861134356,-0.9320417037314211,-0.4036011817216739,-0.34114539862762816,0.1565722257761974,-0.47134036855870304,1,0,0.4678679179417493,-0.5114998058155729,0,-1.0134709530113053,-1.6899917710386942,-0.1237337830894939
-0.9723784836783164,-1.2098186496664216,0.08364656356309487,-0.46057187039282055,-0.26836132416751646,0.5274253402982606,0,1,-0.6393148194157063,-0.5114998058155729,0,-1.308168180482678,0.693849010171232,0.710463767911569
-0.1432684182515881,0.31795455297608105,0.1810961126200482,0.462829655088462,-0.26836132416751646,1.5261910491552244,1,0,0.4678679179417493,-0.5114998058155729,0,1.3441068667596754,1.5230110210268586,-0.1237337830894939
-0.9607243261321575,-1.2098186496664216,0.08364656356309487,-0.9357357671203932,-0.35334803415625926,-0.47134036855870304,1,0,0.4678679179417493,-0.5114998058155729,0,0.9020610255526165,-1.6554433539197098,1.1275625434121004
-0.989027280172829,-1.2098186496664216,0.08364656356309487,-2.020553678759675,-1.7131353939761436,-0.47134036855870304,0,1,-0.6393148194157063,-0.5114998058155729,0,-0.866122339275619,1.4539141867888896,1.1275625434121004
-0.4312925976066564,0.04017760704108054,1.3205062246705837,-0.7279045204340218,-0.18337461417877368,-0.47134036855870304,1,0,0.4678679179417493,0.6004288719314739,0,1.196758253023989,-1.1372170971349431,1.5446613189126317
-0.6061049607990389,-0.23759933889391996,1.2796183019893441,-0.451533682541454,1.1764127456411106,-0.47134036855870304,1,0,1.575050655299205,0.6004288719314739,0,1.196758253023989,-1.448152851205803,1.1275625434121004
0.5226834415289165,1.429062336716083,-0.8696642424288434,0.7503099322150012,1.8563064255510529,1.5261910491552244,0,1,-0.6393148194157063,1.7123575496785213,0,0.6073637980812439,1.073881598480061,0.29336499241103753
-0.9024535384013634,-0.9320417037314211,-0.4036011817216739,-0.7071920066079734,-1.7131353939761436,-0.47134036855870304,1,0,0.4678679179417493,-0.5114998058155729,0,0.7547124118169302,0.07197750202951216,-0.1237337830894939
1.4833189992622946,1.2901738637485827,-1.112325174863155,1.0221616761818857,1.3463861656185963,-0.47134036855870304,0,1,-1.746497556773162,0.6004288719314739,0,-0.5714251118042464,-0.30805508627931666,-1.7921288850916195
-0.6560513502825767,-0.3764878118614202,-0.2087020836077661,0.4858487897724112,-0.8632682940887159,0.5274253402982606,1,0,0.4678679179417493,-0.5114998058155729,0,-0.7187737255399327,-1.6899917710386942,-0.5408325585900253
-0.9640540854310601,-1.0709301766989214,0.9606925050756782,-0.369954622403859,-0.5233214541337448,0.5274253402982606,1,0,1.575050655299205,-0.5114998058155729,0,-1.308168180482678,-1.0681202628969744,-0.1237337830894939
-0.2997671053000067,0.1790660800085808,1.1277488748875981,-0.4784599505153168,-0.6932948741112304,-0.47134036855870304,1,0,0.4678679179417493,0.6004288719314739,0,1.638804094231048,0.24471958762443435,1.1275625434121004
0.938903353891732,1.5679508096835832,0.3272704362054792,0.3905241522775296,-0.8632682940887159,-0.47134036855870304,0,1,-0.6393148194157063,-0.5114998058155729,0,0.4600151843455576,-0.8262813430640832,0.710463767911569
0.2346592621738483,1.0123969178135823,-0.7933993779494882,0.8655939012149839,0.07158551578745462,-0.47134036855870304,0,1,-0.6393148194157063,-0.5114998058155729,0,-0.4240764980685601,-1.5517981025627563,-0.9579313340905568
-0.9357511313903887,-1.0709301766989214,-0.2087020836077661,-0.678712300097157,-0.26836132416751646,0.5274253402982606,0,1,-0.6393148194157063,-0.5114998058155729,0,-0.12937927059718754,0.17562275338646546,0.29336499241103753
-0.7825822036408726,-0.793153230763921,1.9630307239472014,-0.7169833767802872,0.1565722257761974,1.5261910491552244,1,0,1.575050655299205,-0.5114998058155729,0,1.638804094231048,0.002880667791543286,1.5446613189126317
-0.7109923787144683,-0.5153762848289204,1.8702216296072458,-0.3651530851078205,-0.18337461417877368,-0.47134036855870304,0,1,0.4678679179417493,-0.5114998058155729,0,0.7547124118169302,0.14107433626748103,1.1275625434121004
-0.2165231228274436,0.04017760704108054,-0.02879522381031363,0.0467905705552455,-0.7782815840999731,-0.47134036855870304,1,0,0.4678679179417493,-0.5114998058155729,0,0.3126665706098713,0.17562275338646546,-0.9579313340905568
-0.7059977397661146,-0.5153762848289204,-0.078769351531828,-0.4500273178995596,-0.26836132416751646,0.5274253402982606,0,1,-0.6393148194157063,-0.5114998058155729,0,-0.4240764980685601,1.488462603907874,1.1275625434121004
-0.9207672145453273,-1.0709301766989214,-0.2087020836077661,0.21992835658298598,-0.18337461417877368,0.5274253402982606,1,0,0.4678679179417493,-0.5114998058155729,0,-1.308168180482678,1.1775268498370142,-1.3750301095910882
-0.8075553983826415,-0.793153230763921,0.29246702582799555,-0.6504679630616365,-1.7131353939761436,-0.47134036855870304,1,0,0.4678679179417493,-0.5114998058155729,0,0.16531795687418502,-0.7917329259450988,-0.9579313340905568
0.900611121954353,1.1512853907810825,-1.0996693892713427,1.3669779574905314,-1.7131353939761436,-0.47134036855870304,0,1,-1.746497556773162,-0.5114998058155729,0,0.017969343138498736,0.9702363471231076,-1.7921288850916195
0.6092571833003821,0.1790660800085808,-0.5428148232316077,0.16513434273407626,0.24155893576494017,-0.47134036855870304,0,1,-0.6393148194157063,0.6004288719314739,0,0.7547124118169302,-0.7571845088261143,-0.5408325585900253
0.5942732664553209,1.2901738637485827,-0.3150106825789885,0.486037085352648,1.091426035652368,-0.47134036855870304,1,0,0.4678679179417493,-0.5114998058155729,0,0.7547124118169302,-0.30805508627931666,-0.1237337830894939
-1.0156653545640493,-1.7653725415364228,-1.3780966722912102,-2.2273963736498033,0.32654564575368294,-0.47134036855870304,0,1,-1.746497556773162,-0.5114998058155729,0,-1.7502140216897368,-0.9990234286590054,3.6301551964152887
-0.6943435822199557,-0.5153762848289204,2.5198852899869366,-0.7665992621726848,0.07158551578745462,-0.47134036855870304,0,1,0.4678679179417493,-0.5114998058155729,0,1.3441068667596754,1.073881598480061,1.1275625434121004
-0.9324213720914861,-1.0709301766989214,0.9606925050756782,-1.0703671069897074,0.7514791956973967,-0.47134036855870304,1,0,1.575050655299205,-0.5114998058155729,0,-0.12937927059718754,1.5921078552648273,0.710463767911569
-0.6743650264265406,-0.5153762848289204,3.1695489503666283,-0.776249410659821,-0.35334803415625926,-1.4701060774156667,1,0,2.6822333926566606,-0.5114998058155729,0,1.638804094231048,1.557559438145843,1.1275625434121004
-0.8558369082167281,-0.9320417037314211,-0.4036011817216739,-0.5998635258729956,-0.35334803415625926,1.5261910491552244,1,0,0.4678679179417493,-0.5114998058155729,0,-0.12937927059718754,-1.1372170971349431,0.710463767911569
-0.9174374552464247,-1.0709301766989214,-0.2087020836077661,-0.13128997445371107,1.5163595855960816,0.5274253402982606,0,1,0.4678679179417493,-0.5114998058155729,0,-0.2767278843328738,0.21017117050544992,0.710463767911569
-0.9673838447299626,-1.2098186496664216,1.5453897994174002,-0.7714007994687233,0.32654564575368294,0.5274253402982606,0,1,1.575050655299205,-0.5114998058155729,0,0.3126665706098713,1.557559438145843,1.1275625434121004
0.6458845355883099,1.984616228586084,-1.1615421188313135,1.2375718199727885,0.7514791956973967,-0.47134036855870304,1,0,-0.6393148194157063,0.6004288719314739,0,-1.308168180482678,-0.6880876745881455,-0.5408325585900253
-0.9623892057816088,-1.0709301766989214,-0.2087020836077661,-1.2600749040782866,-0.35334803415625926,-0.47134036855870304,1,0,0.4678679179417493,-0.5114998058155729,0,-0.2767278843328738,-0.03166774932744115,-0.5408325585900253
-0.9540648075343525,-1.2098186496664216,0.08364656356309487,-1.1230898694560123,1.6013462955848246,-0.47134036855870304,1,0,0.4678679179417493,-0.5114998058155729,0,0.9020610255526165,0.6593005930522476,1.1275625434121004
-0.9157725755969736,-0.9320417037314211,1.5453897994174002,-1.7545390977801316,-1.4581752640099153,-2.4688717862726306,0,1,-1.746497556773162,-0.5114998058155729,0,1.0494096392883028,1.2811721011939674,0.710463767911569
-0.9274267331431323,-0.9320417037314211,-0.4036011817216739,-0.7507353595377342,-0.18337461417877368,0.5274253402982606,0,1,-0.6393148194157063,-0.5114998058155729,0,-0.4240764980685601,-1.1026686800159586,-0.1237337830894939
-0.9657189650805114,-1.2098186496664216,1.5453897994174002,-0.6740519844862961,0.5815057757199112,-0.47134036855870304,0,1,1.575050655299205,-0.5114998058155729,0,0.9020610255526165,0.9011395128851387,1.1275625434121004
-0.5694776085111111,-0.23759933889391996,-0.8465536774350995,0.3534299229708794,0.32654564575368294,-0.47134036855870304,0,1,-0.6393148194157063,-0.5114998058155729,0,-1.0134709530113053,1.004784764242092,-0.5408325585900253
-0.5078770614814144,-0.09871086592641971,0.08364656356309487,-0.33116573287507756,0.32654564575368294,0.5274253402982606,1,0,0.4678679179417493,-0.5114998058155729,0,-0.2767278843328738,0.8665910957661542,0.710463767911569
-0.9757082429772189,-1.348707122633922,0.5708943088478632,-0.8358920356998284,-0.438334744145002,-0.47134036855870304,1,0,0.4678679179417493,-0.5114998058155729,0,0.017969343138498736,1.1084300155990452,0.710463767911569
0.16306943724744405,1.0123969178135823,-0.7933993779494882,1.1977473047527045,-0.09838790419003092,1.5261910491552244,1,0,1.575050655299205,-0.5114998058155729,0,-1.308168180482678,-1.5863465196817408,-0.9579313340905568
1.5199463515502223,2.679058593423585,-1.012660863327634,1.2045259456412296,0.1565722257761974,1.5261910491552244,1,0,0.4678679179417493,1.7123575496785213,0,0.6073637980812439,1.6612046895027963,0.29336499241103753
-0.9973516784200853,-1.348707122633922,0.5708943088478632,-1.7143850652946333,1.091426035652368,-0.47134036855870304,1,0,-0.6393148194157063,-0.5114998058155729,0,-0.2767278843328738,-1.2754107656108808,0.710463767911569
-1.0006814377189879,-1.348707122633922,0.5708943088478632,-1.3841146175592807,-0.7782815840999731,-0.47134036855870304,1,0,0.4678679179417493,-0.5114998058155729,0,0.16531795687418502,-0.30805508627931666,1.1275625434121004
-0.050035157882317445,0.5957314989110816,-0.002338332663629142,-0.06839925065461881,1.3463861656185963,-0.47134036855870304,1,0,0.4678679179417493,-0.5114998058155729,0,0.7547124118169302,-0.13531300068439447,1.1275625434121004
-0.7975661204859339,-0.793153230763921,-0.5428148232316077,-1.5062713752379067,-0.6083081641224876,-0.47134036855870304,0,1,-1.746497556773162,-0.5114998058155729,0,0.7547124118169302,-0.7571845088261143,0.710463767911569
-0.8308637134749591,-0.9320417037314211,1.5453897994174002,-0.8456834058721421,0.4965190657311685,-0.47134036855870304,0,1,0.4678679179417493,0.6004288719314739,0,1.4914554804953617,-1.6208949368007253,1.5446613189126317
2.806898320576048,0.7346199718785817,-1.3780966722912102,1.9867999337350282,1.3463861656185963,-0.47134036855870304,1,0,-0.6393148194157063,3.936214905172616,0,0.6073637980812439,0.452010090338341,-1.3750301095910882
-0.8491773896189231,-0.9320417037314211,0.5708943088478632,-1.694331585999414,-1.7981221039648863,-2.4688717862726306,0,1,-0.6393148194157063,-0.5114998058155729,0,-0.12937927059718754,0.7629458444092009,1.1275625434121004
-0.919102334895876,-1.2098186496664216,1.5453897994174002,-1.1756714102371395,1.6013462955848246,-0.47134036855870304,1,0,1.575050655299205,-0.5114998058155729,0,1.638804094231048,1.488462603907874,1.1275625434121004
-0.6610459892309305,-0.5153762848289204,0.5708943088478632,-0.1879198702099296,-0.438334744145002,-0.47134036855870304,1,0,0.4678679179417493,-0.5114998058155729,0,-1.308168180482678,-0.3426035033983011,0.710463767911569
-1.002346317368439,-1.348707122633922,0.5708943088478632,-1.1914411650819718,-1.8831088139536292,-2.4688717862726306,0,1,-0.6393148194157063,-0.5114998058155729,0,-1.4555167942183642,0.1065259191484966,0.710463767911569
0.5792893496102595,1.429062336716083,-0.36123181256647663,1.0687177583954353,0.666492485708654,0.5274253402982606,1,0,1.575050655299205,-0.5114998058155729,0,0.6073637980812439,-0.03166774932744115,-0.1237337830894939
-0.5611532102638548,-0.23759933889391996,2.3427042917015664,-1.0360973113866092,-0.7782815840999731,-0.47134036855870304,0,1,-0.6393148194157063,-0.5114998058155729,0,0.6073637980812439,0.07197750202951216,1.5446613189126317
-0.9623892057816088,-0.9320417037314211,1.5453897994174002,-1.6558251398409876,-0.5233214541337448,-1.4701060774156667,1,0,0.4678679179417493,-0.5114998058155729,0,-0.7187737255399327,-0.41170033763626995,-0.1237337830894939
-0.9540648075343525,-1.0709301766989214,0.9606925050756782,-1.9664657733366535,-1.7131353939761436,-1.4701060774156667,1,0,0.4678679179417493,-0.5114998058155729,0,-1.4555167942183642,0.1065259191484966,-0.1237337830894939
-0.8541720285672768,-0.9320417037314211,0.5708943088478632,-0.6610125155548975,-0.7782815840999731,-0.47134036855870304,1,0,0.4678679179417493,0.6004288719314739,0,0.4600151843455576,0.693849010171232,1.1275625434121004
-0.8957940198035583,-0.9320417037314211,-0.4036011817216739,-0.9009481586716438,-0.7782815840999731,-0.47134036855870304,1,0,0.4678679179417493,-0.5114998058155729,0,-0.2767278843328738,-1.5517981025627563,-0.1237337830894939
0.938903353891732,1.5679508096835832,0.3272704362054792,0.3905241522775296,-0.8632682940887159,-0.47134036855870304,0,1,-0.6393148194157063,-0.5114998058155729,0,0.4600151843455576,-0.8262813430640832,0.710463767911569
-0.7809173239914213,-0.793153230763921,-0.5428148232316077,-0.32834129917152555,-1.1182284240549443,-0.47134036855870304,1,0,1.575050655299205,0.6004288719314739,0,-1.308168180482678,-1.5517981025627563,0.29336499241103753
-0.912442816298071,-1.0709301766989214,0.9606925050756782,-0.7711183560983681,-0.5233214541337448,-0.47134036855870304,1,0,0.4678679179417493,-0.5114998058155729,0,1.3441068667596754,-1.1372170971349431,1.1275625434121004
-0.5328502562231833,-0.3764878118614202,1.5453897994174002,0.21385582412034906,-0.26836132416751646,-0.47134036855870304,1,0,1.575050655299205,-0.5114998058155729,0,1.196758253023989,0.5211069245763098,0.29336499241103753
-0.3513783744329958,0.04017760704108054,0.42097192568331926,0.14541038070427115,1.006439325663625,-0.47134036855870304,1,0,0.4678679179417493,-0.5114998058155729,0,-0.5714251118042464,-0.72263609170713,-0.9579313340905568
-0.8258690745266054,-0.793153230763921,0.29246702582799555,-0.8941695177831189,-0.5233214541337448,-0.47134036855870304,1,0,0.4678679179417493,-0.5114998058155729,0,-1.1608195667469916,-0.10076458356541003,0.710463767911569
-0.995686798770634,-1.348707122633922,0.5708943088478632,-1.6330413746323345,-1.7131353939761436,-2.4688717862726306,1,0,0.4678679179417493,-0.5114998058155729,0,0.6073637980812439,-0.41170033763626995,0.710463767911569
-0.9723784836783164,-1.2098186496664216,0.08364656356309487,-0.5709601543066464,1.431372875607339,-0.47134036855870304,0,1,-0.6393148194157063,-0.5114998058155729,0,-0.4240764980685601,-0.895378177302052,0.29336499241103753
-0.9540648075343525,-1.2098186496664216,1.5453897994174002,-0.0496167665259977,1.1764127456411106,0.5274253402982606,0,1,0.4678679179417493,-0.5114998058155729,0,-0.7187737255399327,1.0393331813610764,-0.9579313340905568
-0.8175446762793491,-0.9320417037314211,-0.4036011817216739,-0.4544993379301836,0.4115323557424257,-0.47134036855870304,1,0,-0.6393148194157063,-0.5114998058155729,0,-1.4555167942183642,1.6266562723838118,-1.3750301095910882
0.10646352916610115,0.5957314989110816,-1.034157087384315,-0.15953431148923153,-1.9680955239423719,-0.47134036855870304,0,1,-1.746497556773162,-0.5114998058155729,0,1.4914554804953617,1.557559438145843,0.29336499241103753
-0.1815606501889671,0.4568430259435813,-1.012660863327634,0.6264585143142439,1.006439325663625,-0.47134036855870304,0,1,-0.6393148194157063,-0.5114998058155729,0,-1.4555167942183642,-0.6880876745881455,-1.3750301095910882
-0.2165231228274436,0.31795455297608105,-0.2087020836077661,0.26017653685860265,0.24155893576494017,1.5261910491552244,1,0,0.4678679179417493,-0.5114998058155729,0,-0.866122339275619,-1.206313931372912,0.29336499241103753
-0.7043328601166633,-0.6542647577964207,0.8145181814902475,-1.2996169759280152,-1.2882018440324297,-0.47134036855870304,1,0,0.4678679179417493,-0.5114998058155729,0,0.6073637980812439,1.6612046895027963,1.5446613189126317
-0.11663034386036791,0.5957314989110816,-1.034157087384315,0.5612140957621916,0.4115323557424257,0.5274253402982606,1,0,0.4678679179417493,0.6004288719314739,0,-0.2767278843328738,1.5230110210268586,0.710463767911569
-0.4079842825143387,0.04017760704108054,0.42097192568331926,-0.15412081355742344,0.7514791956973967,-0.47134036855870304,0,1,-0.6393148194157063,-0.5114998058155729,0,1.0494096392883028,-1.6554433539197098,1.1275625434121004
-0.5611532102638548,-0.23759933889391996,-0.3150106825789885,-0.002872388732211327,0.32654564575368294,-0.47134036855870304,1,0,0.4678679179417493,-0.5114998058155729,0,1.638804094231048,0.21017117050544992,0.710463767911569
-0.9540648075343525,-1.2098186496664216,0.08364656356309487,-1.3344516582718238,-1.543161973998658,-1.4701060774156667,0,1,-1.746497556773162,-0.5114998058155729,0,-1.0134709530113053,-1.5863465196817408,0.710463767911569
1.2469060890402155,1.984616228586084,-1.1615421188313135,1.463008703411301,-2.2230556539086,-1.4701060774156667,0,1,-1.746497556773162,2.8242862274255685,1,1.4914554804953617,0.24471958762443435,0.29336499241103753
1.594865935775529,0.04017760704108054,-0.9283295227975781,0.5687459189716637,0.666492485708654,-0.47134036855870304,1,0,-0.6393148194157063,0.6004288719314739,0,0.9020610255526165,-1.6554433539197098,-0.9579313340905568
-0.308091503547263,0.1790660800085808,-0.5428148232316077,0.8779743356155537,-0.9482550040774587,-1.4701060774156667,1,0,1.575050655299205,-0.5114998058155729,0,-0.7187737255399327,1.315720518312952,-0.9579313340905568
-0.7359655734562373,-0.6542647577964207,2.2762614173445526,-0.4926291929281363,0.4115323557424257,-1.4701060774156667,0,1,0.4678679179417493,-0.5114998058155729,0,-1.4555167942183642,0.2792680047434188,0.29336499241103753
-0.8941291401541072,-0.9320417037314211,0.5708943088478632,-1.3445254718144928,-1.1182284240549443,-1.4701060774156667,0,1,-0.6393148194157063,0.6004288719314739,0,1.196758253023989,0.9356879300041231,1.1275625434121004
-0.8391881117222155,-0.9320417037314211,0.5708943088478632,-0.8910626407092117,-0.5233214541337448,-0.47134036855870304,0,1,-0.6393148194157063,-0.5114998058155729,0,0.7547124118169302,-1.3099591827298653,0.29336499241103753
-0.8741505843606919,-0.9320417037314211,0.5708943088478632,-1.4453577550313008,-1.7131353939761436,-0.47134036855870304,0,1,-0.6393148194157063,1.7123575496785213,0,-1.308168180482678,-1.6899917710386942,0.710463767911569
-0.5228609783264757,-0.23759933889391996,1.8111612968454553,-0.26210832882323004,1.431372875607339,1.5261910491552244,0,1,0.4678679179417493,0.6004288719314739,0,1.196758253023989,-1.4136044340868186,0.29336499241103753
1.16033234726875,0.873508444846082,-1.0703612542166199,1.5778219334606918,0.5815057757199112,1.5261910491552244,0,1,-1.746497556773162,0.6004288719314739,0,0.3126665706098713,1.3502689354319364,-1.7921288850916195
0.029879065291343116,0.7346199718785817,-1.053264842101365,0.4698436654522829,1.9412931355397955,1.5261910491552244,0,1,-1.746497556773162,-0.5114998058155729,0,-1.4555167942183642,0.6593005930522476,-0.5408325585900253
-0.9457404092870962,-1.0709301766989214,0.9606925050756782,-0.6956118284234101,-0.35334803415625926,1.5261910491552244,1,0,0.4678679179417493,-0.5114998058155729,0,-1.4555167942183642,-1.206313931372912,0.710463767911569
2.382354009965976,1.0123969178135823,-1.0857480251203493,1.0704594925126256,-0.013401194201288153,-0.47134036855870304,1,0,-0.6393148194157063,0.6004288719314739,0,0.6073637980812439,1.004784764242092,-0.9579313340905568
-0.9490701685859988,-1.2098186496664216,0.08364656356309487,-0.377674741193568,1.006439325663625,1.5261910491552244,1,0,1.575050655299205,-0.5114998058155729,0,-1.0134709530113053,-0.8608297601830677,-0.5408325585900253
-0.03505124103725609,0.4568430259435813,1.1799539904538239,-0.43981228267171296,-0.18337461417877368,0.5274253402982606,0,1,0.4678679179417493,-0.5114998058155729,0,0.017969343138498736,0.5211069245763098,0.29336499241103753
